Year,State_Code,State_Abbr,County_Code,County_Name,Commodity_Code,Commodity_Name,Insurance_Plan,Stage_Code,Col_1,Col_2,Cause_Code,Cause_Name,Month_Code,Month_Name,Col_3,Policies_Earning_Premium,Policies_Indemnified,Net_Planted_Acres,Net_Endorsed_Acres,Liability,Total_Premium,Producer_Premium,Subsidy,State_Private_Subsidy,Additional_Subsidy,EFA_Premium_Discount,Net_Determined_Acres,Indemnity,Loss_Ratio
1995,12,FL,99,Palm Beach                    ,44,FRESH MARKET SWEET CORN       ,50,,L,2,31,Excess Moisture/Precipitation/Rain                                                                  ,1,JAN,,1,1,168.7,0,67480,3374,1349,2025,0,0,0,168.7,67480,20
1995,12,FL,99,Palm Beach                    ,44,FRESH MARKET SWEET CORN       ,50,,L,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,1,1,61.66666667,0,24766.66667,1293.666667,517.3333333,776.3333333,0,0,0,60,3900,3.01
1995,12,FL,99,Palm Beach                    ,44,FRESH MARKET SWEET CORN       ,50,,L,2,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,,10,10,627.0666667,0,250986.6667,12601.66667,5041.333333,7560.333333,0,0,0,726.4,290560,23.06
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,0,   ,,1,0,28,0,518571,24485,12544,11941,0,0,0,0,0,0
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,,5,5,179,0,921989,41187,24528,16659,0,0,0,0,180465,4.38
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,28,0,518571,24485,12544,11941,0,0,0,0,133818,5.47
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,10,10,220,0,1759921,76603,44540,32063,0,0,0,0,587677,7.67
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,1,0,466728,20536,13759,6777,0,0,0,0,143962,7.01
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,51,Flood                                                                                               ,12,DEC,,1,1,2,0,57871,2121,1086,1035,0,0,0,0,15276,7.2
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,51,Flood                                                                                               ,11,NOV,,8,8,14,0,6914402,269371,153045,116326,0,0,0,0,1606030,5.96
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,51,Flood                                                                                               ,8,AUG,,2,2,5,0,5085211,183709,94058,89651,0,0,0,0,721174,3.93
1995,12,FL,99,Palm Beach                    ,56,NURSERY (CONTAINER)           ,50,,A,  ,51,Flood                                                                                               ,10,OCT,,1,1,3,0,235446,8537,4371,4166,0,0,0,0,30276,3.55
1995,12,FL,99,Palm Beach                    ,83,PEPPERS                       ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,,2,2,113.3,0,283250,26521,15303,11218,0,0,0,113.3,229299,8.65
1995,12,FL,99,Palm Beach                    ,86,FRESH MARKET TOMATOES         ,50,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,,1,1,501,0,1452900,175888,101487,74401,0,0,0,501,842216,4.79
1995,12,FL,107,Putnam                        ,9999,All Other Crops               ,86,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,5,5,220.943,0,209998.355,19350.16,11165.115,8185.045,0,0,0,294.861,279150.62,14.43
1995,12,FL,107,Putnam                        ,9999,All Other Crops               ,86,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,4,4,82.793,0,82950.105,7490.76,4322.265,3168.495,0,0,0,26.425,-4440.13,-0.59
1995,12,FL,109,St Johns                      ,84,POTATOES                      ,86,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,4,APR,,1,1,30,0,36036,2559,1479,1080,0,0,0,30,36036,14.08
1995,12,FL,109,St Johns                      ,84,POTATOES                      ,86,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,3,3,83.34,0,83011.6,5894.2,3400.2,2494,0,0,0,80.72,80570,13.67
1995,12,FL,109,St Johns                      ,84,POTATOES                      ,86,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,2,2,50.74,0,48193.6,3421.8,1974.2,1447.6,0,0,0,53.56,-9878.4,-2.89
1995,12,FL,109,St Johns                      ,84,POTATOES                      ,86,,L,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,4,4,144.43,0,156000.6,9337.6,4678.2,4659.4,0,0,0,162.82,175088.2,18.75
1995,12,FL,109,St Johns                      ,84,POTATOES                      ,86,,L,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,2,2,29.11,0,30480.8,1584.8,633.8,951,0,0,0,10.84,-4341.6,-2.74
1995,12,FL,111,St Lucie                      ,9999,All Other Crops               ,50,,A,3,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,,1,1,138.8,0,347000,36956,21324,15632,0,0,0,138.8,267392,7.24
1995,12,FL,111,St Lucie                      ,9999,All Other Crops               ,50,,A,4,31,Excess Moisture/Precipitation/Rain                                                                  ,11,NOV,,1,1,129.4,0,375260,33211,19163,14048,0,0,0,129.4,314177,9.46
1995,12,FL,113,Santa Rosa                    ,75,PEANUTS                       ,10,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,7,JUL,,1,1,11771,0,2903,227,133,94,0,0,0,7.1,476,2.1
1995,12,FL,113,Santa Rosa                    ,75,PEANUTS                       ,10,,A,NR,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,0,8884.186667,0,1654.666667,112.6666667,65.66666667,47,0,0,0,6,0,0
1995,12,FL,113,Santa Rosa                    ,75,PEANUTS                       ,10,,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,8884.186667,0,1654.666667,112.6666667,65.66666667,47,0,0,0,2.75,220,1.95
1995,12,FL,117,Seminole                      ,9999,All Other Crops               ,86,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,16.88,0,14520.8,798.4,460.8,337.6,0,0,0,16.88,14520.8,18.19
1995,12,FL,121,Suwannee                      ,75,PEANUTS                       ,10,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,73.2,0,15350.25,2363.75,1808.5,555.25,0,0,0,73.2,10636.25,4.5
1995,12,FL,121,Suwannee                      ,81,SOYBEANS                      ,90,,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,49.32,0,4027.5,243,0,243,0,0,0,48,4197.6,17.27
1995,12,FL,121,Suwannee                      ,81,SOYBEANS                      ,90,,C,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,49.32,0,4027.5,243,0,243,0,0,0,50.64,-963,-3.96
1995,12,FL,125,Union                         ,41,CORN                          ,90,,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,2,2,65.7,0,1464,268,0,268,0,0,0,65.7,1234,4.6
1995,12,FL,125,Union                         ,71,TOBACCO                       ,30,,C,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,2,2,5.12,0,5922,144,0,144,0,0,0,5.11,546,3.79
1995,12,FL,131,Walton                        ,16,OATS                          ,90,,A,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,10.5,0,253.125,25.5,15,10.5,0,0,0,6,131.25,5.15
1995,12,FL,131,Walton                        ,16,OATS                          ,90,,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,68,0,739.5,55,0,55,0,0,0,114.6,1135,20.64
1995,12,FL,131,Walton                        ,16,OATS                          ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,10.5,0,253.125,25.5,15,10.5,0,0,0,15,295.5,11.59
1995,12,FL,131,Walton                        ,16,OATS                          ,90,,C,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,68,0,739.5,55,0,55,0,0,0,21.4,68,1.24
1995,12,FL,131,Walton                        ,21,COTTON                        ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,12,DEC,,1,1,46.155,0,6864.2,2041.95,1190.65,851.3,0,0,0,46.155,3215.5,1.57
1995,12,FL,131,Walton                        ,21,COTTON                        ,90,,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,6,JUN,,2,2,62.3,0,8169.6,1014.4,0,1014.4,0,0,0,62.3,7124,7.02
1995,12,FL,131,Walton                        ,21,COTTON                        ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,1,1,170,0,48434,9202,5365,3837,0,0,0,170,41730,4.53
1995,12,FL,131,Walton                        ,41,CORN                          ,90,,C,UH,31,Excess Moisture/Precipitation/Rain                                                                  ,3,MAR,,1,1,88.5,0,2628,388,0,388,0,0,0,65.7,1951,5.03
1995,12,FL,131,Walton                        ,81,SOYBEANS                      ,90,,A,NR,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,0,27.66666667,0,990.3333333,307.6666667,179.6666667,128,0,0,0,58,0,0
1995,12,FL,131,Walton                        ,81,SOYBEANS                      ,90,,A,R ,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,27.66666667,0,990.3333333,307.6666667,179.6666667,128,0,0,0,25,413,1.34
1995,12,FL,131,Walton                        ,9999,All Other Crops               ,86,,C,4,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,15.75,0,8887.9,504,0,504,0,0,0,15.75,8148,16.17
1995,12,FL,133,Washington                    ,41,CORN                          ,90,,C,P4,31,Excess Moisture/Precipitation/Rain                                                                  ,5,MAY,,1,1,54,0,656,191,0,191,0,0,0,54,656,3.43
1995,12,FL,133,Washington                    ,81,SOYBEANS                      ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,12,DEC,,1,1,20.9,0,2415,279,163,116,0,0,0,20.9,787,2.82
1996,12,FL,1,Alachua                       ,9999,All Other Crops               ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,8,AUG,,1,1,509.325,0,116712,13539,7893,5646,0,0,0,509.325,35171.25,2.6
1996,12,FL,13,Calhoun                       ,21,COTTON                        ,90,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,2,2,16.4,0,3626.4,620,361.6,258.4,0,0,0,16.4,2921.6,4.71
1996,12,FL,13,Calhoun                       ,21,COTTON                        ,90,,L,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,1,1,64,0,10329,1677,671,1006,0,0,0,64,3343,1.99
1996,12,FL,13,Calhoun                       ,75,PEANUTS                       ,10,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,0,   ,,1,0,7163100,0,15281,947,552,395,0,0,0,11.3,0,0
1996,12,FL,13,Calhoun                       ,75,PEANUTS                       ,10,,A,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,9,SEP,,1,1,7163100,0,15281,947,552,395,0,0,0,22.6,142,0.15
1996,12,FL,13,Calhoun                       ,75,PEANUTS                       ,10,,L,H ,31,Excess Moisture/Precipitation/Rain                                                                  ,10,OCT,,1,1,94880,0,20674,3598,1439,2159,0,0,0,69.1,3356,0.93
